unode dx dy f11 f12 f21 f22
10377 -0.628964 0.267015 0.538413 1.48574 -0.459457 0.616818
10378 -0.624513 0.245225 0.941736 1.43196 -0.239285 0.625415
10379 -0.411158 0.113105 1.1112 1.07273 -0.0606575 0.811166
10380 -0.26918 0.0100686 0.996659 0.864287 -0.0358312 0.970197
10381 -0.220663 0.0117127 0.991689 0.788265 -0.0362318 0.967716
10382 -0.250126 0.0292727 1.01017 0.831849 -0.0725116 0.945917
10383 -0.234991 0.0349715 0.994939 0.810603 -0.0978927 0.941379
10384 -0.206606 0.0332408 0.955853 0.773355 -0.125698 0.9495
10385 -0.19145 0.0355845 0.954526 0.749703 -0.143486 0.949383
10386 -0.187045 0.0360322 0.94742 0.744267 -0.149931 0.950098
10387 -0.16518 0.0350487 0.940681 0.71116 -0.164874 0.955061
10388 -0.146023 0.0278859 0.926906 0.684242 -0.161399 0.965568
10389 -0.138481 0.0291568 0.927269 0.672225 -0.169476 0.965536
10390 -0.137964 0.0292523 0.927727 0.671302 -0.165683 0.964382
10391 -0.152511 0.0325247 0.938285 0.691295 -0.162888 0.958402
10392 -0.15732 0.0218934 0.940879 0.698091 -0.141405 0.968983
10393 -0.158625 0.00660343 0.952592 0.696499 -0.114051 0.984821
10394 -0.159994 -0.0234566 0.963002 0.695322 -0.0578604 1.01461
10395 -0.174782 -0.0516433 0.995946 0.707793 0.0114915 1.0364
10396 -0.200912 -0.0748541 1.03263 0.736551 0.088508 1.04688
10397 -0.233472 -0.0722867 1.08367 0.769906 0.119977 1.03167
10398 -0.244955 -0.0534592 1.09176 0.785107 0.118178 1.00259
10399 -0.251671 -0.0195007 1.09176 0.795834 0.0744559 0.965397
10400 -0.251334 -0.00897347 1.07732 0.801098 0.0525691 0.957236
10401 -0.245999 0.0244683 1.07217 0.794853 -0.00379558 0.926968
10402 -0.239972 0.0230399 1.05439 0.792767 -0.00512287 0.929731
10403 -0.225925 0.0316836 1.04002 0.776762 -0.0568654 0.938161
10404 -0.270685 0.0681259 1.05392 0.841085 -0.097923 0.898582
10405 -0.224576 0.0913462 0.998532 0.792973 -0.173351 0.895939
10406 -0.333183 0.0360424 1.06579 0.932073 -0.0887924 0.943272
10407 -0.25975 0.132166 0.919493 0.884608 -0.238296 0.861427
10408 -0.266754 0.218482 0.756773 0.97535 -0.380029 0.794276
10409 -0.268817 0.199994 0.800452 0.957114 -0.358582 0.812958
10410 -0.230272 0.20592 0.71279 0.941824 -0.447079 0.849631
10411 -0.280465 0.186861 0.814545 0.967946 -0.377888 0.843816
10412 -0.2945 0.156381 0.80136 0.997111 -0.317912 0.859878
10413 -0.339577 0.103164 0.879352 1.02537 -0.220303 0.890333
10414 -0.352459 0.0512934 0.967468 0.996324 -0.134655 0.924294
10415 -0.369886 0.00775472 1.02762 0.989457 -0.0261938 0.93105
10416 -0.416689 -0.0852564 1.0816 1.03195 0.0865166 1.01213
10417 -0.386576 -0.107693 1.10496 0.970811 0.162957 1.00197
10418 -0.468932 -0.24895 1.322 0.968616 0.40579 1.07698
10419 -0.600785 -0.389891 1.48021 1.0784 0.643154 1.15181
10420 -0.562065 -0.70637 1.47575 1.02045 1.03683 1.40225
10421 -0.644632 -0.966189 1.44846 1.16982 1.256 1.67086
10422 -0.299302 -0.790856 1.24837 0.755542 1.14296 1.469
10423 0.149589 -0.751546 0.901119 0.280379 1.08553 1.44464
10424 -0.00836418 -0.489156 0.98163 0.474825 0.731495 1.27366
10425 -0.216001 -0.295679 1.1235 0.704798 0.506204 1.12446
10426 -0.270745 -0.249299 1.16864 0.759665 0.455523 1.08685
10427 -0.31082 -0.221196 1.23495 0.775184 0.419101 1.06863
10428 -0.336428 -0.173788 1.28234 0.780756 0.394407 1.01174
10429 -0.189996 -0.23961 1.21059 0.602884 0.467003 1.06136
10430 -0.221544 -0.229093 1.17716 0.677713 0.422103 1.07901
10431 -0.364939 -0.0512036 1.24006 0.855534 0.22262 0.952215
10432 -0.311821 0.0270799 1.13707 0.852275 0.0806065 0.939917
10433 -0.203004 0.0875482 1.02657 0.768486 -0.0343809 0.936101
10434 -0.15874 0.104392 0.989942 0.728341 -0.0833854 0.949159
10435 -0.135136 0.137075 0.961832 0.714214 -0.135935 0.940656
10436 -0.120859 0.152729 0.951477 0.700301 -0.162166 0.93782
10437 -0.109655 0.160842 0.928099 0.702371 -0.175971 0.936744
10438 -0.102782 0.157514 0.914805 0.702983 -0.183829 0.948743
10439 -0.102657 0.164053 0.907088 0.709571 -0.189632 0.943419
10440 -0.114671 0.175301 0.915824 0.720878 -0.202764 0.937268
10441 -0.125685 0.160155 0.928488 0.726835 -0.189435 0.949179
10442 -0.12565 0.144508 0.954291 0.703217 -0.1853 0.970173
10443 0.00352057 0.126169 0.966354 0.487917 -0.187904 1.00163
10444 0.00166789 0.138472 0.991183 0.467566 -0.172683 0.96791
10445 0.0167116 0.144181 1.00875 0.42719 -0.154162 0.941334
10446 0.0202833 0.135225 1.02697 0.404054 -0.127111 0.929618
10447 0.0301581 0.141707 1.02788 0.387633 -0.142525 0.934286
10448 0.0195842 0.150602 1.03376 0.398543 -0.152552 0.9301
10449 -0.00163375 0.129738 1.03305 0.432875 -0.109025 0.91981
10450 -0.00944597 0.135423 1.00307 0.475471 -0.119765 0.921653
10451 -0.0320934 0.156675 1.00984 0.504495 -0.135029 0.903583
10452 -0.0474261 0.126539 1.02791 0.510023 -0.102129 0.917288
10453 -0.0453332 0.116428 1.03025 0.504304 -0.104422 0.935668
10454 -0.0615533 0.11553 1.02714 0.533131 -0.103434 0.93605
10455 -0.0723988 0.13224 1.0069 0.571972 -0.125293 0.933022
10456 -0.0900579 0.116877 1.00606 0.600721 -0.104768 0.935157
10457 -0.0894096 0.128306 0.98295 0.625064 -0.120548 0.934309
10458 -0.0904162 0.131322 0.97575 0.634607 -0.128972 0.938867
10459 -0.0779791 0.160267 0.953684 0.639687 -0.166807 0.935431
10460 -0.0700199 0.169646 0.953087 0.627763 -0.182589 0.938506
10461 -0.0460023 0.224111 0.925012 0.621874 -0.243513 0.922061
10462 -0.0387335 0.258802 0.923316 0.61226 -0.284447 0.914555
10463 -0.0147655 0.311166 0.899229 0.602562 -0.338287 0.894628
10464 -0.0710423 0.42862 0.981823 0.593915 -0.409153 0.792819
10465 0.0527522 0.0429626 0.905692 0.489363 -0.0919957 1.02374
10466 -0.122625 -0.911834 1.0227 0.625596 0.794816 1.46413
10467 -0.0344397 -0.417467 0.925995 0.603993 0.34915 1.22539
10468 -0.206304 -0.544362 1.08743 0.677558 0.521388 1.21465
10469 -0.282439 -0.425045 1.14864 0.721342 0.42737 1.14204
10470 -0.251583 -0.330652 1.17058 0.645367 0.410266 1.01424
10471 -0.558219 -0.365462 1.35742 0.893025 0.435845 1.03686
10472 -0.545396 -0.366788 1.34245 0.892023 0.449812 1.02086
10473 -0.573137 -0.368395 1.36451 0.907698 0.450498 1.02194
10474 -0.627676 -0.286277 1.39221 0.957756 0.387562 0.974113
10475 -0.521779 -0.310718 1.30966 0.899063 0.387612 1.01292
10476 -0.574182 -0.28689 1.33869 0.943218 0.364983 1.00526
10477 -0.549901 -0.221814 1.28072 0.982429 0.298536 0.991513
10478 -0.489505 -0.246544 1.22769 0.958745 0.294349 1.03607
10479 -0.436752 -0.0758341 1.16703 0.958307 0.145433 0.969475
10480 -0.390649 -0.0830028 1.13516 0.929375 0.137585 0.992033
10481 -0.291002 0.00526987 1.05161 0.887981 0.0502207 0.973653
10482 -0.243652 0.0712727 1.02644 0.848399 -0.0160459 0.962534
10483 -0.184178 0.0809203 0.955807 0.85436 -0.0567153 1.00469
10484 -0.152345 0.147217 0.925319 0.847587 -0.0968763 0.95747
10485 -0.135019 0.16467 0.896353 0.861936 -0.142711 0.995635
10486 -0.108453 0.153849 0.884649 0.836902 -0.143908 1.01472
10487 -0.109455 0.188705 0.863226 0.86978 -0.180465 1.01307
10488 -0.0594848 0.170224 0.839124 0.826263 -0.164683 1.01896
10489 -0.0356085 0.248922 0.816725 0.821952 -0.235041 0.999493
10490 -0.0368711 0.228039 0.809433 0.834935 -0.198093 0.977082
10491 -0.0409488 0.170012 0.795089 0.86311 -0.192156 1.05978
10492 -0.0340125 0.249752 0.789929 0.860048 -0.229597 0.990871
10493 -0.0401484 0.207392 0.790987 0.868203 -0.219725 1.04259
10494 -0.0368717 0.214541 0.777457 0.883912 -0.222929 1.03632
10495 -0.0374117 0.247229 0.769602 0.897117 -0.245535 1.01986
10496 -0.259566 0.0374516 0.772035 0.884429 -0.238835 0.964176
10497 -0.269148 -0.0237084 0.773906 0.89953 -0.257884 1.05989
10498 -0.256296 0.0271472 0.75259 0.879836 -0.246683 0.980392
10499 -0.282191 0.0186865 0.754761 0.920266 -0.332668 0.996121
10500 -0.270515 0.00188898 0.714007 0.903867 -0.295876 1.02118
10501 -0.292042 0.0228815 0.731667 0.936544 -0.320543 0.989762
10502 -0.27077 0.101185 0.687137 0.906533 -0.443663 0.876316
10503 -0.179359 0.0462898 0.655128 0.76639 -0.368707 0.955233
10504 -0.10803 -0.100883 0.687747 0.65229 -0.485733 1.19597
10505 -0.127129 -0.172673 0.623747 0.689005 -0.232867 1.28206
10506 -0.153996 -0.0930169 0.714127 0.720768 -0.233147 1.15731
10507 -0.127279 -0.00836413 0.958488 0.647863 -0.085424 1.00644
10508 -0.168153 0.0103802 0.980983 0.70854 -0.0546435 0.97282
10509 -0.147859 0.0275581 0.997414 0.674147 -0.0713359 0.948487
10510 -0.117058 0.00934799 0.963844 0.631427 -0.0749611 0.977579
10511 -0.0993547 0.0122589 0.9577 0.604764 -0.101621 0.977818
10512 -0.0901217 -0.000409931 0.929378 0.595664 -0.114906 1.00008
10513 -0.0774168 0.00438156 0.93481 0.574705 -0.135978 0.996794
10514 -0.0804493 0.0100054 0.921036 0.582353 -0.150568 0.991139
10515 -0.0838154 0.0210819 0.926737 0.586268 -0.164661 0.977026
10516 -0.0990177 0.0263181 0.926354 0.610079 -0.170179 0.970199
10517 -0.107306 0.0331212 0.937992 0.620054 -0.177738 0.961466
10518 -0.114426 0.0316429 0.946697 0.628789 -0.174745 0.963033
10519 -0.118889 0.0265772 0.950129 0.634645 -0.160437 0.967086
10520 -0.132126 0.0185012 0.954751 0.653818 -0.139219 0.973674
10521 -0.145587 0.00741752 0.967331 0.67089 -0.104963 0.980741
10522 -0.165676 -0.0124736 0.986998 0.695965 -0.0501516 0.994851
10523 -0.184121 -0.0288188 1.0141 0.715884 0.00794034 1.00157
10524 -0.199624 -0.0417039 1.04681 0.729066 0.0643385 1.00287
10525 -0.211117 -0.044269 1.07749 0.736345 0.0975154 0.995396
10526 -0.225983 -0.0328332 1.09514 0.753234 0.0960358 0.978124
10527 -0.237286 -0.00881766 1.10117 0.768685 0.0606984 0.953724
10528 -0.232541 0.00505247 1.08661 0.766969 0.0336367 0.942457
10529 -0.24423 0.0203568 1.08699 0.785101 0.00032112 0.931753
10530 -0.273582 0.0323167 1.0924 0.828634 -0.0220689 0.922229
10531 -0.288007 0.0727042 1.07851 0.85685 -0.0710767 0.879787
10532 -0.279743 0.112757 1.04297 0.859315 -0.138777 0.846771
10533 -0.291385 0.124016 1.01506 0.889956 -0.177549 0.846457
10534 -0.315641 0.183386 0.995764 0.936184 -0.246845 0.785511
10535 -0.359491 0.192914 1.03502 0.984952 -0.279628 0.785663
10536 -0.273368 0.27837 0.8287 0.95034 -0.355243 0.688601
10537 -0.34068 0.220543 0.807035 1.0666 -0.374089 0.788371
10538 -0.354844 0.244197 0.729193 1.12874 -0.372053 0.750865
10539 -0.396139 0.199299 0.80117 1.15599 -0.350255 0.809934
10540 -0.365027 0.111779 0.886213 1.06165 -0.206051 0.869534
10541 -0.375712 0.0796138 0.852069 1.09689 -0.200616 0.916446
10542 -0.41413 -0.00182496 0.971365 1.09072 -0.0576892 0.964155
10543 -0.444156 -0.0831266 1.02899 1.10483 0.0400544 1.03551
10544 -0.401989 -0.0993078 1.08974 1.0037 0.113375 1.01824
10545 -0.51351 -0.17895 1.24189 1.08739 0.250479 1.06117
10546 -0.566142 -0.32 1.39403 1.0773 0.544693 1.10304
10547 -0.632775 -0.558028 1.52045 1.103 0.887612 1.26305
10548 -0.48278 -0.836551 1.42963 0.927746 1.23058 1.48388
10549 -0.472412 -1.08179 1.36482 0.951972 1.3953 1.76135
10550 0.0281828 -1.03424 0.900211 0.473093 1.19191 1.81904
10551 0.132015 -0.483929 0.963957 0.268826 0.745579 1.25717
10552 -0.215568 -0.277362 1.20647 0.647781 0.522907 1.08501
10553 -0.193671 -0.272278 1.12983 0.666662 0.467019 1.11544
10554 -0.356086 -0.200859 1.26459 0.825649 0.402389 1.049
10555 -0.380646 -0.160954 1.27656 0.855503 0.370277 1.00958
10556 -0.0988263 -0.289443 1.11522 0.532321 0.478366 1.13161
10557 -0.313614 -0.225332 1.21174 0.796111 0.402662 1.08768
10558 -0.425427 -0.138243 1.28306 0.917002 0.315732 1.01702
10559 -0.30265 -0.0802858 1.16335 0.816597 0.208068 1.00889
10560 -0.212189 -0.0020285 1.08022 0.739757 0.0832337 0.983516
10561 -0.175163 0.0650936 1.01972 0.729594 -0.0187769 0.958897
10562 -0.170916 0.117244 0.994488 0.743205 -0.0886217 0.933249
10563 -0.174459 0.147688 0.975858 0.76379 -0.134685 0.923086
10564 -0.165491 0.16344 0.958089 0.7643 -0.165476 0.923859
10565 -0.161654 0.166019 0.948726 0.766082 -0.174472 0.927373
10566 -0.150775 0.177658 0.934227 0.761436 -0.188553 0.921155
10567 -0.151393 0.176158 0.932587 0.763789 -0.189305 0.924135
10568 -0.131549 0.176413 0.918374 0.745266 -0.201599 0.934485
10569 -0.148367 0.166002 0.912687 0.776582 -0.183518 0.934734
10570 -0.139952 0.164679 0.898398 0.776428 -0.171823 0.926299
10571 -0.137281 0.188406 0.890874 0.779206 -0.187503 0.903481
10572 -0.177885 0.167593 0.930221 0.806342 -0.184315 0.932884
10573 -0.178069 0.163869 0.954155 0.784131 -0.173788 0.928901
10574 -0.146201 0.122059 0.987475 0.702822 -0.136758 0.959257
10575 -0.0840971 0.14063 0.979739 0.613163 -0.143717 0.936863
10576 -0.0602821 0.163391 1.01668 0.540215 -0.140079 0.89775
10577 -0.0549738 0.157359 1.0495 0.499758 -0.10495 0.872595
10578 -0.0880194 0.188549 1.08115 0.519964 -0.155301 0.874065
10579 -0.0733708 0.143412 1.06498 0.51327 -0.122469 0.911559
10580 -0.103835 0.138545 1.05823 0.567687 -0.101739 0.897958
10581 -0.107917 0.12191 1.03358 0.599537 -0.0847946 0.906461
10582 -0.116738 0.133823 1.02153 0.62591 -0.102248 0.906031
10583 -0.0946432 0.144642 1.00356 0.610416 -0.126806 0.915172
10584 -0.135078 0.130036 1.03917 0.635569 -0.100643 0.910031
10585 -0.109969 0.139739 1.00029 0.638364 -0.121692 0.917637
10586 -0.150271 0.145129 1.01137 0.689273 -0.128436 0.916551
10587 -0.113122 0.168217 0.950882 0.69811 -0.16515 0.921098
10588 -0.147411 0.196453 0.956999 0.744849 -0.192017 0.907022
10589 -0.085932 0.226267 0.893342 0.720734 -0.244431 0.919685
10590 -0.117479 0.292415 0.933646 0.723917 -0.293085 0.871715
10591 -0.0121435 0.407783 0.853556 0.651832 -0.426642 0.845547
10592 -0.108209 0.245665 0.981038 0.653391 -0.274278 0.921301
10593 -0.0382246 -0.403412 0.913757 0.623036 0.297677 1.2609
10594 -0.221972 -0.789555 1.01477 0.790438 0.594631 1.51196
10595 -0.307071 -0.454439 1.11536 0.801399 0.3825 1.24335
10596 -0.155254 -0.370422 1.01261 0.68885 0.34232 1.16087
10597 -0.473079 -0.285455 1.27327 0.86564 0.33537 1.03694
10598 -0.568228 -0.286629 1.31403 0.962947 0.352932 1.01719
10599 -0.560073 -0.342474 1.34512 0.911902 0.429736 1.00837
10600 -0.667761 -0.28405 1.41637 0.989623 0.388017 0.969461
10601 -0.671822 -0.340613 1.41609 0.996235 0.4344 0.999042
10602 -0.703681 -0.346491 1.40099 1.065 0.41795 1.02913
10603 -0.695134 -0.240279 1.36938 1.09291 0.328038 0.980708
10604 -0.64844 -0.266509 1.33275 1.06774 0.342908 1.00257
10605 -0.50223 -0.30091 1.23206 0.97294 0.334592 1.06739
10606 -0.502014 -0.136522 1.22456 0.982627 0.214458 0.971048
10607 -0.39041 -0.0961159 1.14141 0.920438 0.162198 0.978984
10608 -0.355541 -0.0886197 1.10172 0.919998 0.130844 1.0098
10609 -0.316657 -0.0201151 1.05968 0.916977 0.0540605 1.00834
10610 -0.244728 0.0376569 0.995603 0.893333 0.00437827 0.986761
10611 -0.202424 0.0675509 0.965135 0.869908 -0.0439362 1.00767
10612 -0.155176 0.106945 0.933012 0.841294 -0.0900171 1.01092
10613 -0.104424 0.137836 0.890268 0.822771 -0.106961 0.986769
10614 -0.0928154 0.171718 0.868394 0.835946 -0.155312 1.00307
10615 -0.0734661 0.182611 0.847951 0.835247 -0.160281 0.993243
10616 -0.0936987 0.209652 0.842036 0.875492 -0.199956 1.00892
10617 -0.0660044 0.148717 0.820131 0.864557 -0.168028 1.05713
10618 -0.0790066 0.222501 0.831196 0.868369 -0.205767 0.99787
10619 -0.0497859 0.250573 0.807223 0.85867 -0.229591 0.989649
10620 -0.0661394 0.167514 0.814007 0.873891 -0.18366 1.05011
10621 -0.0372253 0.285002 0.791541 0.862921 -0.260919 0.984163
10622 -0.0433432 0.199649 0.795642 0.866192 -0.196132 1.01808
10623 -0.0297206 0.286823 0.777279 0.873356 -0.283496 1.01709
10624 -0.241749 -0.00216714 0.790575 0.857071 -0.202288 1.0261
10625 -0.242289 0.0411673 0.765812 0.858001 -0.339358 0.960176
10626 -0.247353 0.0022311 0.773378 0.865822 -0.197671 1.01773
10627 -0.246649 0.0170628 0.746252 0.865525 -0.368289 1.00007
10628 -0.246748 -0.0122888 0.736421 0.866179 -0.210755 1.03876
10629 -0.22715 -0.0270689 0.695096 0.838348 -0.336825 1.06798
10630 -0.247206 0.0819368 0.678896 0.870557 -0.36493 0.901938
10631 -0.299137 -0.0682565 0.622739 0.954947 -0.357827 1.13222
10632 -0.225665 -0.156584 0.661609 0.838089 -0.30286 1.26427
10633 -0.243085 -0.0693818 0.592637 0.871814 -0.291334 1.12748
10634 -0.184306 7.38698e-05 0.781128 0.759807 -0.411227 1.03384
10635 -0.166921 -0.0126788 0.958262 0.7103 -0.0366782 1.00617
10636 -0.141783 0.000973085 0.933203 0.675137 -0.105071 0.994848
10637 -0.129239 -0.014468 0.964511 0.650926 -0.0576213 1.01171
10638 -0.109782 -0.0160082 0.932295 0.626237 -0.0773976 1.01736
10639 -0.0761298 -0.0150355 0.913546 0.577701 -0.0834235 1.01689
10640 -0.0670909 -0.00288533 0.905261 0.565489 -0.131932 1.00713
10641 -0.0705037 0.0130294 0.925449 0.566744 -0.139741 0.984131
10642 -0.0636817 0.0253479 0.924994 0.55635 -0.16796 0.971066
10643 -0.0614163 0.0245131 0.930404 0.551623 -0.167927 0.972356
10644 -0.0537855 0.026252 0.923247 0.541585 -0.180211 0.972565
10645 -0.0649383 0.0252746 0.927983 0.557588 -0.17172 0.971974
10646 -0.07145 0.0260788 0.933426 0.56617 -0.171105 0.970665
10647 -0.0820333 0.0225667 0.94422 0.57945 -0.152649 0.971086
10648 -0.0803166 0.0167054 0.94169 0.57748 -0.131426 0.974174
10649 -0.0942386 0.00145307 0.959407 0.593716 -0.0817419 0.982981
10650 -0.101073 -0.0126735 0.973418 0.600007 -0.0314828 0.989225
10651 -0.128657 -0.0250428 1.00928 0.631169 0.0264964 0.989676
10652 -0.149912 -0.0236085 1.04199 0.65323 0.0599991 0.976297
10653 -0.184808 -0.02054 1.08736 0.691568 0.0865561 0.962375
10654 -0.194275 0.000383085 1.10538 0.699786 0.0623839 0.938726
10655 -0.209952 0.00964398 1.11445 0.720582 0.0486439 0.92949
10656 -0.2251 0.0308166 1.11479 0.743727 0.0122073 0.910693
10657 -0.250337 0.0450111 1.11298 0.783264 -0.0077464 0.896603
10658 -0.267027 0.0540098 1.11229 0.809138 -0.040316 0.895836
10659 -0.301683 0.101822 1.11251 0.862212 -0.0973296 0.845828
10660 -0.327259 0.127477 1.1069 0.903807 -0.13013 0.820257
10661 -0.371736 0.181588 1.1037 0.973337 -0.221291 0.776819
10662 -0.391376 0.238406 1.0712 1.01806 -0.265167 0.708985
10663 -0.50185 0.223431 1.10391 1.1715 -0.288802 0.742469
10664 -0.531305 0.221047 1.1649 1.18569 -0.249956 0.726516
10665 -0.22124 0.410969 0.736886 0.916749 -0.501044 0.556874
10666 -0.443216 0.177003 0.807226 1.2258 -0.370674 0.853961
10667 -0.371776 0.109133 0.77712 1.13148 -0.262672 0.904098
10668 -0.418714 0.103013 0.854078 1.16247 -0.211847 0.88644
10669 -0.431664 0.0163073 0.8444 1.18779 -0.145107 0.98445
10670 -0.425996 -0.0195896 0.950342 1.12104 -0.0225837 0.972538
10671 -0.451593 -0.127442 0.938259 1.16781 0.0507898 1.09811
10672 -0.442163 -0.128887 0.978291 1.13054 0.0658185 1.09186
10673 -0.408264 -0.189675 1.16432 0.969282 0.244604 1.08092
10674 -0.436373 -0.34795 1.45893 0.836664 0.678804 1.06524
10675 -0.551547 -0.846005 1.50363 0.988226 1.28025 1.4675
10676 -0.345529 -1.14355 1.28267 0.80901 1.51764 1.78052
10677 0.272974 -0.910122 0.76096 0.18332 1.19586 1.62386
10678 -0.131756 -0.636785 1.10761 0.583246 0.87642 1.40741
10679 -0.275015 -0.311525 1.21365 0.735573 0.536485 1.12887
10680 -0.297346 -0.306586 1.21001 0.773016 0.524936 1.1291
10681 -0.416279 -0.207258 1.28868 0.903259 0.403568 1.05839
10682 -0.298348 -0.235118 1.18059 0.796282 0.413331 1.09453
10683 -0.2335 -0.268327 1.12226 0.737095 0.428428 1.13527
10684 -0.402652 -0.205972 1.26165 0.898033 0.408885 1.05316
10685 -0.358282 -0.188616 1.23192 0.851121 0.367832 1.05611
10686 -0.303161 -0.138097 1.16454 0.816161 0.297594 1.03061
10687 -0.3082 -0.0515914 1.1282 0.851533 0.17495 0.989799
10688 -0.294975 0.0360371 1.08233 0.866238 0.0461199 0.953243
10689 -0.244511 0.0794325 1.02508 0.832961 -0.0351444 0.94946
10690 -0.224986 0.126299 1.00123 0.821587 -0.102132 0.929976
10691 -0.210917 0.157123 0.974099 0.821621 -0.143364 0.915532
10692 -0.195824 0.171154 0.959002 0.810527 -0.164352 0.910909
10693 -0.189798 0.168731 0.945096 0.812781 -0.165208 0.91537
10694 -0.192763 0.196445 0.939425 0.822034 -0.194401 0.897021
10695 -0.200046 0.190176 0.931883 0.839695 -0.188545 0.901767
10696 -0.203769 0.19804 0.929691 0.847291 -0.194527 0.894774
10697 -0.214721 0.176934 0.946773 0.849208 -0.176779 0.911796
10698 -0.192653 0.190244 0.936603 0.824225 -0.193881 0.906435
10699 -0.191755 0.182624 0.944 0.816261 -0.198028 0.921957
10700 -0.155307 0.149361 0.922154 0.779863 -0.169636 0.947439
10701 -0.113622 0.137116 0.917455 0.71998 -0.140076 0.939057
10702 -0.169664 0.16121 0.906752 0.816574 -0.147616 0.908995
10703 -0.311591 0.19496 0.942776 1.00135 -0.172542 0.880412
10704 -0.315702 0.209442 0.978239 0.973515 -0.188528 0.873363
10705 -0.304882 0.159945 1.05844 0.878864 -0.134288 0.897098
10706 -0.173936 0.122077 0.990234 0.743918 -0.103956 0.925857
10707 -0.152602 0.142951 1.00087 0.700408 -0.105437 0.895023
10708 -0.127729 0.159995 1.03795 0.624874 -0.113836 0.877094
10709 -0.172959 0.139229 1.11288 0.618226 -0.0888839 0.883827
10710 -0.168911 0.146221 1.07784 0.648076 -0.106805 0.891523
10711 -0.225709 0.185118 1.08561 0.72748 -0.142849 0.869143
10712 -0.245923 0.130129 1.06318 0.782338 -0.074409 0.881754
10713 -0.26165 0.172307 1.03528 0.836369 -0.123632 0.869084
10714 -0.233818 0.123622 0.992797 0.839309 -0.0868198 0.904458
10715 -0.227751 0.191952 0.975683 0.848634 -0.170048 0.889738
10716 -0.164576 0.169131 0.929979 0.801608 -0.160505 0.914406
10717 -0.157225 0.27696 0.913315 0.808639 -0.287365 0.889303
